area_m,rcs_m2,trial,label,family,pd,worst_pd,weak_pd,pfa,reports,observations,bits,delay_ms,n_looks,rho_mean,rho_std,sensing_w,power_seconds,per_target
400.0,0.05,6,base,baseline,0.4,0.0,0.0,0.05,8.0,48.0,5120.0,8.533333333333335,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0;0;0;1;0;1;0;0;1;1
400.0,0.05,6,looks64,looks,0.4,0.0,0.0,0.07,8.0,40.0,5120.0,8.533333333333335,64,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0;0;0;1;1;0;0;0;1;1
400.0,0.05,6,corr,fusion,0.4,0.0,0.0,0.05,8.0,48.0,5120.0,8.533333333333335,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0;0;0;1;0;0;0;1;1;1
400.0,0.05,6,capacitated,fusion,0.4,0.0,0.0,0.05,8.0,48.0,5120.0,8.533333333333335,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0;0;0;1;0;1;0;0;1;1
400.0,0.05,6,budget,budget,0.4,0.0,0.0,0.056666666666666664,15.0,69.0,9600.0,16.000000000000004,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0;0;0;1;0;1;0;0;1;1
400.0,0.05,6,maxmin,maxmin,0.5,0.0,0.0,0.06,8.0,60.0,5120.0,8.533333333333335,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0;0;0;1;1;0;1;0;1;1
400.0,0.05,6,maxmin_looks64,maxmin,0.6,0.0,0.0,0.06,8.0,60.0,5120.0,8.533333333333335,64,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0;0;0;1;1;0;1;1;1;1
400.0,0.05,6,gain15,radar,1.0,1.0,1.0,0.06333333333333334,8.0,24.0,5120.0,8.533333333333335,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,1;1;1;1;1;1;1;1;1;1
400.0,0.05,6,power2,radio,0.4,0.0,0.0,0.05,8.0,47.0,5120.0,8.533333333333335,16,0.8000000000000003,2.220446049250313e-16,24.000000000000007,0.0,0;0;0;1;0;1;0;0;1;1
400.0,0.05,8,base,baseline,0.7,0.0,1.0,0.03666666666666667,5.0,32.0,3200.0,5.333333333333334,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,1;1;0;1;0;1;0;1;1;1
400.0,0.05,8,looks64,looks,1.0,1.0,1.0,0.04666666666666667,5.0,25.0,3200.0,5.333333333333334,64,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,1;1;1;1;1;1;1;1;1;1
400.0,0.05,8,corr,fusion,0.8,0.0,1.0,0.07,4.0,32.0,2560.0,4.266666666666667,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,1;1;0;1;0;1;1;1;1;1
400.0,0.05,8,capacitated,fusion,0.7,0.0,1.0,0.03666666666666667,5.0,32.0,3200.0,5.333333333333334,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,1;1;0;1;0;1;0;1;1;1
400.0,0.05,8,budget,budget,0.9,0.0,1.0,0.04,6.0,41.0,3840.0,6.400000000000001,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,1;1;0;1;1;1;1;1;1;1
400.0,0.05,8,maxmin,maxmin,0.8,0.0,1.0,0.056666666666666664,8.0,60.0,5120.0,8.533333333333335,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,1;1;0;1;0;1;1;1;1;1
